Graph,n,m,ccCount,numBCC,maxV,maxE,S_BCC
/home/graphwork/Graphs/SNAP/as-caida_G_114.mtx,31379,36406,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_135.mtx,7716,6757,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_580.mtx,7716,11224,Graph too small
/home/graphwork/Graphs/SNAP/as-caida_G_107.mtx,31379,52666,5684,9746,15931,42883,0.743883
/home/graphwork/Graphs/SNAP/as-735_G_587.mtx,7716,11401,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_088.mtx,7716,6403,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_356.mtx,7716,8589,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_172.mtx,7716,7210,Graph too small
/home/graphwork/Graphs/SNAP/com-Amazon_Communities_all.mtx,334863,2271512,13654,12118,309028,2259284,0.989690
/home/graphwork/Graphs/SNAP/as-735_G_091.mtx,7716,6446,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_410.mtx,7716,1326,Graph too small
/home/graphwork/Graphs/SNAP/sx-stackoverflow_temporal_edges_c2q.mtx,20268151,1494083280,Graph too large
/home/graphwork/Graphs/SNAP/as-735_G_122.mtx,7716,6593,Graph too small
/home/graphwork/Graphs/SNAP/Oregon-2_G_4.mtx,11806,31538,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_519.mtx,7716,10502,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_397.mtx,7716,9005,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_058.mtx,7716,6164,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_121.mtx,7716,6514,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_525.mtx,7716,10517,Graph too small
/home/graphwork/Graphs/SNAP/com-Youtube.mtx,1134890,2987624,1,673661,452060,2295072,0.709157
/home/graphwork/Graphs/SNAP/as-caida_G_014.mtx,31379,37991,12469,6792,12109,31181,0.693650
/home/graphwork/Graphs/SNAP/as-735_G_709.mtx,7716,3379,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_686.mtx,7716,12679,Graph too small
/home/graphwork/Graphs/SNAP/loc-Brightkite.mtx,58228,214078,547,23687,33187,188577,0.843656
/home/graphwork/Graphs/SNAP/as-735_G_588.mtx,7716,11403,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_044.mtx,7716,6099,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_150.mtx,7716,6988,Graph too small
/home/graphwork/Graphs/SNAP/soc-Epinions1.mtx,75888,405740,11,39120,36111,365253,0.863922
/home/graphwork/Graphs/SNAP/as-735_G_386.mtx,7716,8932,Graph too small
/home/graphwork/Graphs/SNAP/sx-superuser_temporal_edges_c2a.mtx,534239,-441006384,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_241.mtx,7716,7574,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_715.mtx,7716,4584,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_700.mtx,7716,13445,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_350.mtx,7716,8493,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_035.mtx,7716,6099,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_364.mtx,7716,8665,Graph too small
/home/graphwork/Graphs/SNAP/twitter7_favourites_count.mtx,6499,57913841,Graph too large
/home/graphwork/Graphs/SNAP/as-735_G_216.mtx,7716,7432,Graph too small
/home/graphwork/Graphs/SNAP/as-caida_G_030.mtx,31379,43425,10037,7726,13607,35679,0.718648
/home/graphwork/Graphs/SNAP/as-caida_G_043.mtx,31379,44839,9350,8052,13962,36756,0.722585
/home/graphwork/Graphs/SNAP/as-735_G_594.mtx,7716,11528,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_015.mtx,7716,5658,Graph too small
/home/graphwork/Graphs/SNAP/as-caida_G_101.mtx,31379,51510,6076,9575,15708,41894,0.740303
/home/graphwork/Graphs/SNAP/as-735_G_353.mtx,7716,8533,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_650.mtx,7716,12062,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_320.mtx,7716,8500,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_108.mtx,7716,6582,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_343.mtx,7716,8331,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_037.mtx,7716,6081,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_477.mtx,7716,9866,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_263.mtx,7716,7516,Graph too small
/home/graphwork/Graphs/SNAP/sx-mathoverflow_nodeid.mtx,24818,569913841,Graph too large
/home/graphwork/Graphs/SNAP/cit-Patents_nodename.mtx,3774768,-1619959311,Graph too small
/home/graphwork/Graphs/SNAP/as-caida_G_062.mtx,31379,46864,8379,8550,14435,38284,0.727401
/home/graphwork/Graphs/SNAP/cit-HepPh_nodename.mtx,34546,1087782848,Graph too large
/home/graphwork/Graphs/SNAP/as-735_G_574.mtx,7716,11146,Graph too small
/home/graphwork/Graphs/SNAP/web-Google.mtx,916428,4322051,43461,175274,641997,3963502,0.896289
/home/graphwork/Graphs/SNAP/higgs-twitter_mention.mtx,456626,140421,350721,81268,22978,55833,0.182576
/home/graphwork/Graphs/SNAP/as-735_G_358.mtx,7716,8585,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_445.mtx,7716,9557,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_321.mtx,7716,8500,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_447.mtx,7716,9582,Graph too small
/home/graphwork/Graphs/SNAP/soc-LiveJournal1.mtx,4847571,68993773,Graph too large
/home/graphwork/Graphs/SNAP/ca-HepPh.mtx,12008,118489,278,1868,9025,114046,0.952331
/home/graphwork/Graphs/SNAP/as-735_G_244.mtx,7716,7649,Graph too small
/home/graphwork/Graphs/SNAP/as-caida_G_077.mtx,31379,49332,7367,8940,15054,40355,0.736403
/home/graphwork/Graphs/SNAP/as-735_G_635.mtx,7716,11919,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_457.mtx,7716,9535,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_680.mtx,7716,12600,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_278.mtx,7716,7921,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_018.mtx,7716,5663,Graph too small
/home/graphwork/Graphs/SNAP/as-caida_G_012.mtx,31379,38265,12879,6584,11910,31666,0.697273
/home/graphwork/Graphs/SNAP/as-735_G_057.mtx,7716,6176,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_632.mtx,7716,11898,Graph too small
/home/graphwork/Graphs/SNAP/amazon0505.mtx,410236,2439437,1,21662,386063,2406806,0.983091
/home/graphwork/Graphs/SNAP/as-735_G_059.mtx,7716,6109,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_679.mtx,7716,12602,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_381.mtx,7716,8842,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_354.mtx,7716,8558,Graph too small
/home/graphwork/Graphs/SNAP/sx-stackoverflow_nodeid.mtx,2601977,-1646108175,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_079.mtx,7716,6277,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_050.mtx,7716,6168,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_329.mtx,7716,8502,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_631.mtx,7716,11871,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_541.mtx,7716,10716,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_273.mtx,7716,7499,Graph too small
/home/graphwork/Graphs/SNAP/as-caida_G_059.mtx,31379,46578,8532,8457,14373,38087,0.727081
/home/graphwork/Graphs/SNAP/as-735_G_435.mtx,7716,9427,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_232.mtx,7716,7570,Graph too small
/home/graphwork/Graphs/SNAP/com-DBLP_Communities_all.mtx,317080,719807,53976,146005,117002,573630,0.719683
/home/graphwork/Graphs/SNAP/as-735_G_723.mtx,7716,4629,Graph too small
/home/graphwork/Graphs/SNAP/soc-sign-bitcoin-otc_Time.mtx,5881,35592,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_008.mtx,7716,5556,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_316.mtx,7716,8446,Graph too small
/home/graphwork/Graphs/SNAP/as-caida_G_031.mtx,31379,43616,9978,7718,13677,35884,0.720380
/home/graphwork/Graphs/SNAP/com-Orkut_nodeid.mtx,3072441,0,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_005.mtx,7716,5587,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_297.mtx,7716,8247,Graph too small
/home/graphwork/Graphs/SNAP/soc-sign-Slashdot090221.mtx,82144,500481,5,30338,51454,469428,0.914324
/home/graphwork/Graphs/SNAP/as-735_G_402.mtx,7716,9102,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_448.mtx,7716,9562,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_637.mtx,7716,11927,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_312.mtx,7716,8407,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_488.mtx,7716,10025,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_633.mtx,7716,11891,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_124.mtx,7716,6595,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_641.mtx,7716,6966,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_722.mtx,7716,4659,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_406.mtx,7716,1234,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_276.mtx,7716,7892,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_452.mtx,7716,9638,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_698.mtx,7716,13404,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_116.mtx,7716,6648,Graph too small
/home/graphwork/Graphs/SNAP/twitter7_celebrity_id.mtx,6499,719644368,Graph too large
/home/graphwork/Graphs/SNAP/as-735_G_657.mtx,7716,12218,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_523.mtx,7716,10552,Graph too small
/home/graphwork/Graphs/SNAP/as-caida_G_106.mtx,31379,52546,5801,9718,15838,42783,0.743044
/home/graphwork/Graphs/SNAP/as-735_G_063.mtx,7716,6112,Graph too small
/home/graphwork/Graphs/SNAP/as-caida_G_116.mtx,31379,53289,5196,9985,16182,43271,0.744609
/home/graphwork/Graphs/SNAP/as-735_G_705.mtx,7716,13459,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_022.mtx,7716,5743,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_030.mtx,7716,6016,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_482.mtx,7716,9957,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_606.mtx,7716,11656,Graph too small
/home/graphwork/Graphs/SNAP/as-caida_G_079.mtx,31379,49196,7362,9072,14935,40102,0.733130
/home/graphwork/Graphs/SNAP/as-735_G_370.mtx,7716,8711,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_642.mtx,7716,12008,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_082.mtx,7716,6398,Graph too small
/home/graphwork/Graphs/SNAP/as-caida_G_086.mtx,31379,49830,6926,9187,15257,40623,0.736445
/home/graphwork/Graphs/SNAP/as-735_G_303.mtx,7716,8269,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_298.mtx,7716,8244,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_667.mtx,7716,12443,Graph too small
/home/graphwork/Graphs/SNAP/Oregon-1_G_6.mtx,11492,22607,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_456.mtx,7716,9661,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_132.mtx,7716,6768,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_078.mtx,7716,6290,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_286.mtx,7716,8030,Graph too small
/home/graphwork/Graphs/SNAP/Oregon-1_G_4.mtx,11492,22747,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_487.mtx,7716,10017,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_499.mtx,7716,10257,Graph too small
/home/graphwork/Graphs/SNAP/sx-superuser.mtx,194085,714570,3197,74995,115789,639368,0.859108
/home/graphwork/Graphs/SNAP/as-caida_G_099.mtx,31379,51755,6115,9542,15710,42187,0.741973
/home/graphwork/Graphs/SNAP/as-735_G_195.mtx,7716,7303,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_268.mtx,7716,7510,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_542.mtx,7716,10751,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_319.mtx,7716,8481,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_151.mtx,7716,7010,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_169.mtx,7716,7139,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_451.mtx,7716,9687,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_315.mtx,7716,8434,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_221.mtx,7716,7459,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_359.mtx,7716,8595,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_339.mtx,7716,8309,Graph too small
/home/graphwork/Graphs/SNAP/wiki-topcats_Categories.mtx,1791489,4759524,1,803747,986998,3954293,0.786486
/home/graphwork/Graphs/SNAP/as-735_G_093.mtx,7716,6457,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_283.mtx,7716,7971,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_127.mtx,7716,6647,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_672.mtx,7716,12483,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_156.mtx,7716,7011,Graph too small
/home/graphwork/Graphs/SNAP/as-caida_G_093.mtx,31379,49958,6570,9432,15363,40497,0.733897
/home/graphwork/Graphs/SNAP/as-735_G_223.mtx,7716,7466,Graph too small
/home/graphwork/Graphs/SNAP/email-Eu-core-temporal_Dept_temporal_edges_4.mtx,48141,-1753009679,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_417.mtx,7716,1359,Graph too small
/home/graphwork/Graphs/SNAP/as-caida_G_087.mtx,31379,49826,6889,9221,15257,40580,0.735834
/home/graphwork/Graphs/SNAP/as-735_G_576.mtx,7716,11215,Graph too small
/home/graphwork/Graphs/SNAP/as-caida_G_040.mtx,31379,44829,9519,7924,13922,36876,0.724357
/home/graphwork/Graphs/SNAP/as-735_G_081.mtx,7716,6339,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_676.mtx,7716,12522,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_478.mtx,7716,9881,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_695.mtx,7716,8454,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_010.mtx,7716,5603,Graph too small
/home/graphwork/Graphs/SNAP/as-caida_G_080.mtx,31379,49056,7302,9061,15004,39969,0.733194
/home/graphwork/Graphs/SNAP/as-caida_G_023.mtx,31379,41762,10649,7439,13273,34289,0.712349
/home/graphwork/Graphs/SNAP/com-Orkut_Communities_all.mtx,3072441,107080530,Graph too large
/home/graphwork/Graphs/SNAP/as-735_G_466.mtx,7716,9802,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_603.mtx,7716,11603,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_340.mtx,7716,8314,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_455.mtx,7716,9647,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_292.mtx,7716,8132,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_235.mtx,7716,7580,Graph too small
/home/graphwork/Graphs/SNAP/email-Eu-core-temporal.mtx,1005,24929,Graph too small
/home/graphwork/Graphs/SNAP/com-LiveJournal.mtx,3997962,34681189,1,840916,3120286,33706155,0.961454
/home/graphwork/Graphs/SNAP/as-caida_G_057.mtx,31379,46167,8645,8403,14312,37725,0.725566
/home/graphwork/Graphs/SNAP/as-735_G_629.mtx,7716,11841,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_388.mtx,7716,8931,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_224.mtx,7716,7468,Graph too small
/home/graphwork/Graphs/SNAP/as-caida_G_019.mtx,31379,40485,11534,7179,12641,33259,0.704581
/home/graphwork/Graphs/SNAP/roadNet-CA.mtx,1971281,2766607,8713,381366,1563362,2357969,0.836739
/home/graphwork/Graphs/SNAP/as-735_G_210.mtx,7716,7353,Graph too small
/home/graphwork/Graphs/SNAP/as-caida_G_042.mtx,31379,44588,9479,8067,13814,36482,0.719821
/home/graphwork/Graphs/SNAP/com-Orkut_Communities_top5000.mtx,3072441,1078571,2339540,492776,239894,585348,0.269733
/home/graphwork/Graphs/SNAP/as-735_G_614.mtx,7716,11703,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_291.mtx,7716,8119,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_718.mtx,7716,4604,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_645.mtx,7716,11989,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_113.mtx,7716,6649,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_331.mtx,7716,8459,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_712.mtx,7716,3376,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_025.mtx,7716,5666,Graph too small
/home/graphwork/Graphs/SNAP/sx-superuser_C2A.mtx,194085,263973,96184,54692,43170,209200,0.639266
/home/graphwork/Graphs/SNAP/as-735_G_214.mtx,7716,7390,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_696.mtx,7716,13393,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_002.mtx,7716,5537,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_230.mtx,7716,7531,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_269.mtx,7716,7503,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_505.mtx,7716,10302,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_551.mtx,7716,10915,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_040.mtx,7716,6119,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_493.mtx,7716,10098,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_011.mtx,7716,5634,Graph too small
/home/graphwork/Graphs/SNAP/Oregon-2.mtx,11806,32730,Graph too small
/home/graphwork/Graphs/SNAP/as-735.mtx,7716,13895,Graph too small
/home/graphwork/Graphs/SNAP/p2p-Gnutella30.mtx,36682,88328,12,16479,20192,71848,0.768208
/home/graphwork/Graphs/SNAP/as-735_G_103.mtx,7716,6470,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_143.mtx,7716,6844,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_509.mtx,7716,10428,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_133.mtx,7716,6741,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_299.mtx,7716,8183,Graph too small
/home/graphwork/Graphs/SNAP/wiki-talk-temporal.mtx,1140149,2787967,47207,637032,455744,2150606,0.708293
/home/graphwork/Graphs/SNAP/as-735_G_365.mtx,7716,8690,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_064.mtx,7716,6088,Graph too small
/home/graphwork/Graphs/SNAP/sx-askubuntu_temporal_edges_c2q.mtx,327513,0,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_177.mtx,7716,7200,Graph too small
/home/graphwork/Graphs/SNAP/as-caida_G_007.mtx,31379,35829,13871,6269,11232,29543,0.682454
/home/graphwork/Graphs/SNAP/as-735_G_666.mtx,7716,12430,Graph too small
/home/graphwork/Graphs/SNAP/roadNet-PA.mtx,1090920,1541898,3034,219142,863105,1313732,0.836121
/home/graphwork/Graphs/SNAP/as-caida_G_063.mtx,31379,47368,8231,8606,14527,38731,0.729406
/home/graphwork/Graphs/SNAP/as-735_G_282.mtx,7716,7975,Graph too small
/home/graphwork/Graphs/SNAP/loc-Brightkite_userid.mtx,4747281,-813952527,Graph too small
/home/graphwork/Graphs/SNAP/com-Friendster_Communities_all.mtx,65608366,23479217,56189484,3667110,5701221,19730863,0.401210
/home/graphwork/Graphs/SNAP/as-735_G_616.mtx,7716,11713,Graph too small
/home/graphwork/Graphs/SNAP/as-caida_G_029.mtx,31379,43283,10041,7736,13594,35529,0.717724
/home/graphwork/Graphs/SNAP/p2p-Gnutella25.mtx,22687,54705,13,9326,13347,45374,0.788019
/home/graphwork/Graphs/SNAP/as-735_G_484.mtx,7716,9988,Graph too small
/home/graphwork/Graphs/SNAP/as-caida_G_066.mtx,31379,46606,8133,8778,14454,37799,0.722781
/home/graphwork/Graphs/SNAP/as-735_G_120.mtx,7716,6598,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_502.mtx,7716,10295,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_682.mtx,7716,12611,Graph too small
/home/graphwork/Graphs/SNAP/com-Friendster.mtx,65608366,1806067135,Graph too large
/home/graphwork/Graphs/SNAP/as-735_G_182.mtx,7716,7228,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_510.mtx,7716,10360,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_692.mtx,7716,13211,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_461.mtx,7716,9735,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_564.mtx,7716,10994,Graph too small
/home/graphwork/Graphs/SNAP/as-caida_G_121.mtx,31379,53381,4905,10195,16264,43155,0.742531
/home/graphwork/Graphs/SNAP/as-735_G_102.mtx,7716,6522,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_572.mtx,7716,11060,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_648.mtx,7716,12030,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_640.mtx,7716,11963,Graph too small
/home/graphwork/Graphs/SNAP/as-735_G_068.mtx,7716,6186,Graph too small
